client_id,name,age,gender,income,credit_score,account_balance,account_id,account_type,balance,last_transaction_date,product_id,type,interest_rate,date,loan_type,service,rating,comment
68874.0,,,,,,,75469.0,Checking,95540.51,2024-06-03,,,,,,,,
47376.0,,,,,,,86275.0,Saving,22626.45,2024-08-05,,,,,,,,
13595.0,,,,,,,43407.0,Checking,39955.08,2024-03-11,,,,,,,,
38469.0,,,,,,,45341.0,Checking,74117.57,2024-06-05,,,,,,,,
36447.0,,,,,,,45109.0,Checking,63811.53,2024-08-16,,,,,,,,
22909.0,,,,,,,26422.0,Checking,2126.22,2024-07-05,,,,,,,,
22476.0,,,,,,,26854.0,Checking,17585.78,2024-09-27,,,,,,,,
70375.0,,,,,,,47864.0,Checking,29157.71,2024-02-18,,,,,,,,
53164.0,,,,,,,31169.0,Checking,2354.53,2024-10-15,,,,,,,,
88616.0,,,,,,,17839.0,Checking,74654.26,2024-03-16,,,,,,,,
97191.0,,,,,,,30158.0,Saving,76385.37,2024-09-28,,,,,,,,
32039.0,,,,,,,69233.0,Checking,96953.24,2024-04-16,,,,,,,,
25554.0,,,,,,,46020.0,Saving,98349.8,2024-12-15,,,,,,,,
53943.0,,,,,,,95438.0,Saving,78229.68,2024-10-04,,,,,,,,
41054.0,,,,,,,73054.0,Checking,18838.23,2024-02-26,,,,,,,,
62381.0,,,,,,,74549.0,Checking,97403.5,2024-03-11,,,,,,,,
64709.0,,,,,,,90368.0,Checking,87965.58,2024-04-01,,,,,,,,
77076.0,,,,,,,90611.0,Saving,59763.34,2024-10-30,,,,,,,,
85606.0,,,,,,,96149.0,Checking,4196.5,2024-09-18,,,,,,,,
53663.0,,,,,,,54240.0,Saving,77286.91,2024-11-14,,,,,,,,
20065.0,,,,,,,57170.0,Checking,40092.63,2024-04-16,,,,,,,,
23156.0,,,,,,,86397.0,Saving,6935.04,2024-04-25,,,,,,,,
54481.0,,,,,,,56444.0,Checking,23984.87,2024-11-11,,,,,,,,
95379.0,,,,,,,30826.0,Checking,71974.25,2024-03-04,,,,,,,,
8380.0,,,,,,,25097.0,Saving,15721.96,2024-04-04,,,,,,,,
61123.0,,,,,,,23068.0,Checking,75852.25,2024-04-16,,,,,,,,
90580.0,,,,,,,68091.0,Checking,80202.32,2024-05-28,,,,,,,,
20367.0,,,,,,,49892.0,Checking,35921.97,2024-09-19,,,,,,,,
18779.0,,,,,,,36498.0,Saving,76409.31,2024-11-07,,,,,,,,
3452.0,,,,,,,61970.0,Checking,33739.06,2024-09-29,,,,,,,,
20387.0,,,,,,,96525.0,Saving,9140.99,2024-06-13,,,,,,,,
36537.0,,,,,,,53197.0,Checking,31894.68,2024-02-27,,,,,,,,
37162.0,,,,,,,69655.0,Saving,47244.95,2024-11-14,,,,,,,,
46857.0,,,,,,,98736.0,Checking,97257.94,2024-05-16,,,,,,,,
14841.0,,,,,,,37708.0,Saving,8981.87,2024-11-12,,,,,,,,
44291.0,,,,,,,35211.0,Checking,88777.71,2024-09-29,,,,,,,,
36952.0,,,,,,,44338.0,Saving,64137.98,2024-06-24,,,,,,,,
46358.0,,,,,,,99744.0,Saving,28953.51,2024-07-09,,,,,,,,
67709.0,,,,,,,91786.0,Checking,55342.35,2024-10-06,,,,,,,,
70629.0,,,,,,,79356.0,Checking,68441.62,2024-06-25,,,,,,,,
33805.0,,,,,,,80582.0,Checking,7741.15,2024-04-16,,,,,,,,
97953.0,,,,,,,15293.0,Saving,99574.62,2024-07-25,,,,,,,,
89688.0,,,,,,,91761.0,Checking,12924.96,2024-09-15,,,,,,,,
29797.0,,,,,,,12720.0,Checking,48503.81,2024-09-14,,,,,,,,
53005.0,,,,,,,24972.0,Saving,49244.88,2024-03-26,,,,,,,,
66566.0,,,,,,,42268.0,Saving,28486.62,2024-11-19,,,,,,,,
63012.0,,,,,,,76092.0,Checking,72224.84,2024-02-02,,,,,,,,
18832.0,,,,,,,58311.0,Saving,60669.79,2024-05-27,,,,,,,,
98500.0,,,,,,,21688.0,Saving,31252.99,2024-10-08,,,,,,,,
72019.0,,,,,,,61956.0,Saving,10473.63,2024-04-10,,,,,,,,
48435.0,,,,,,,10019.0,Checking,34310.83,2024-11-26,,,,,,,,
42763.0,,,,,,,63370.0,Saving,17357.81,2024-06-14,,,,,,,,
40968.0,,,,,,,72302.0,Checking,54624.29,2024-05-08,,,,,,,,
90420.0,,,,,,,44161.0,Checking,92264.45,2024-06-09,,,,,,,,
67641.0,,,,,,,20686.0,Saving,43057.3,2024-06-28,,,,,,,,
4799.0,,,,,,,29260.0,Saving,5228.44,2024-08-16,,,,,,,,
2968.0,,,,,,,67667.0,Checking,8048.2,2024-08-10,,,,,,,,
5966.0,,,,,,,60832.0,Saving,5167.59,2024-05-10,,,,,,,,
87099.0,,,,,,,93729.0,Checking,99364.07,2024-07-19,,,,,,,,
41401.0,,,,,,,74549.0,Saving,96460.21,2024-11-14,,,,,,,,
21065.0,,,,,,,44768.0,Saving,15652.36,2024-07-09,,,,,,,,
96273.0,,,,,,,57353.0,Checking,22208.26,2024-12-10,,,,,,,,
35238.0,,,,,,,70604.0,Saving,54343.08,2024-10-22,,,,,,,,
30822.0,,,,,,,33417.0,Checking,50457.46,2024-04-09,,,,,,,,
12919.0,,,,,,,60029.0,Saving,3801.48,2024-01-20,,,,,,,,
93454.0,,,,,,,24934.0,Saving,37659.97,2024-06-04,,,,,,,,
25566.0,,,,,,,62454.0,Saving,9853.5,2024-11-08,,,,,,,,
92352.0,,,,,,,46720.0,Saving,4440.65,2024-02-19,,,,,,,,
6826.0,,,,,,,63179.0,Checking,71076.36,2024-08-16,,,,,,,,
62543.0,,,,,,,59320.0,Saving,66767.96,2024-06-14,,,,,,,,
28781.0,,,,,,,91933.0,Checking,70774.61,2024-02-15,,,,,,,,
14099.0,,,,,,,18606.0,Checking,40855.91,2024-03-15,,,,,,,,
95255.0,,,,,,,92857.0,Checking,52469.63,2024-03-08,,,,,,,,
35494.0,,,,,,,34413.0,Checking,51833.98,2024-11-13,,,,,,,,
70155.0,,,,,,,40125.0,Saving,98907.74,2024-01-08,,,,,,,,
50480.0,,,,,,,10397.0,Saving,88172.93,2024-04-07,,,,,,,,
7643.0,,,,,,,95914.0,Saving,93051.63,2024-11-30,,,,,,,,
79350.0,,,,,,,81517.0,Saving,54902.09,2024-09-02,,,,,,,,
50803.0,,,,,,,82005.0,Checking,70292.42,2024-11-29,,,,,,,,
33386.0,,,,,,,72500.0,Saving,69191.51,2024-12-14,,,,,,,,
16688.0,,,,,,,75672.0,Checking,60842.45,2024-04-30,,,,,,,,
69669.0,,,,,,,88259.0,Saving,17321.08,2024-10-13,,,,,,,,
15704.0,,,,,,,64417.0,Saving,53615.4,2024-09-12,,,,,,,,
57581.0,,,,,,,58607.0,Checking,74860.35,2024-04-12,,,,,,,,
11963.0,,,,,,,57451.0,Saving,65965.54,2024-10-12,,,,,,,,
15448.0,,,,,,,31212.0,Saving,42995.72,2024-03-19,,,,,,,,
10991.0,,,,,,,19534.0,Saving,50426.83,2024-01-08,,,,,,,,
91214.0,,,,,,,41463.0,Saving,69873.69,2024-09-05,,,,,,,,
84447.0,,,,,,,27941.0,Saving,1513.06,2024-12-08,,,,,,,,
65032.0,,,,,,,69507.0,Checking,69460.1,2024-08-08,,,,,,,,
23089.0,,,,,,,34319.0,Checking,94006.78,2024-06-21,,,,,,,,
23056.0,,,,,,,98018.0,Saving,48882.83,2024-05-12,,,,,,,,
44576.0,,,,,,,57298.0,Saving,12203.59,2024-01-18,,,,,,,,
70821.0,,,,,,,14431.0,Saving,52466.8,2024-09-10,,,,,,,,
33810.0,,,,,,,25788.0,Checking,84823.74,2024-07-30,,,,,,,,
76139.0,,,,,,,63783.0,Saving,15546.38,2024-05-23,,,,,,,,
44762.0,,,,,,,28370.0,Saving,60262.22,2024-09-16,,,,,,,,
56697.0,,,,,,,46957.0,Checking,58240.72,2024-09-14,,,,,,,,
85442.0,,,,,,,50655.0,Checking,37379.84,2024-07-04,,,,,,,,
18792.0,,,,,,,76594.0,Checking,1035.2,2024-08-27,,,,,,,,
7127.0,,,,,,,20463.0,Saving,4908.75,2024-09-05,,,,,,,,
58969.0,,,,,,,98638.0,Checking,14061.73,2024-04-14,,,,,,,,
97470.0,,,,,,,57950.0,Saving,44840.76,2024-08-11,,,,,,,,
32508.0,,,,,,,73412.0,Saving,51827.33,2024-09-30,,,,,,,,
82287.0,,,,,,,11407.0,Saving,62508.16,2024-06-03,,,,,,,,
10990.0,,,,,,,72613.0,Checking,69223.35,2024-09-08,,,,,,,,
33798.0,,,,,,,38361.0,Checking,79037.94,2024-08-10,,,,,,,,
63152.0,,,,,,,62916.0,Saving,75518.09,2024-10-25,,,,,,,,
55485.0,,,,,,,85964.0,Checking,94847.21,2024-08-12,,,,,,,,
77339.0,,,,,,,62114.0,Checking,96285.93,2024-06-04,,,,,,,,
27890.0,,,,,,,69538.0,Saving,44340.64,2024-03-28,,,,,,,,
84092.0,,,,,,,24985.0,Checking,74560.16,2024-08-12,,,,,,,,
60462.0,,,,,,,45561.0,Checking,55157.81,2024-06-29,,,,,,,,
30351.0,,,,,,,56807.0,Saving,17200.31,2024-06-10,,,,,,,,
7341.0,,,,,,,38406.0,Saving,3559.02,2024-06-18,,,,,,,,
75380.0,,,,,,,78895.0,Saving,5999.72,2024-02-09,,,,,,,,
97621.0,,,,,,,97678.0,Saving,71900.02,2024-03-20,,,,,,,,
44242.0,,,,,,,93060.0,Saving,16535.24,2024-05-17,,,,,,,,
24305.0,,,,,,,11508.0,Saving,24823.84,2024-06-11,,,,,,,,
1891.0,,,,,,,20580.0,Checking,80094.36,2024-06-29,,,,,,,,
78666.0,,,,,,,68331.0,Checking,94748.91,2024-10-27,,,,,,,,
17144.0,,,,,,,29790.0,Saving,56891.98,2024-11-08,,,,,,,,
9241.0,,,,,,,57266.0,Checking,67130.71,2024-10-26,,,,,,,,
10998.0,,,,,,,53312.0,Checking,32036.75,2024-07-23,,,,,,,,
37012.0,,,,,,,39578.0,Checking,64109.07,2024-10-17,,,,,,,,
2735.0,,,,,,,55517.0,Checking,53002.57,2024-01-24,,,,,,,,
71088.0,,,,,,,65450.0,Saving,23264.64,2024-04-23,,,,,,,,
43307.0,,,,,,,28037.0,Saving,78824.66,2024-01-29,,,,,,,,
84865.0,,,,,,,19924.0,Checking,36272.94,2024-05-31,,,,,,,,
77625.0,,,,,,,28869.0,Saving,36850.68,2024-09-04,,,,,,,,
74688.0,,,,,,,62330.0,Checking,25448.71,2024-02-27,,,,,,,,
40841.0,,,,,,,23231.0,Checking,60160.94,2024-02-22,,,,,,,,
7423.0,,,,,,,10202.0,Saving,43989.56,2024-06-23,,,,,,,,
84952.0,,,,,,,80160.0,Checking,35696.44,2024-09-04,,,,,,,,
93131.0,,,,,,,79591.0,Checking,71417.45,2024-09-14,,,,,,,,
63407.0,,,,,,,21139.0,Saving,17031.72,2024-10-08,,,,,,,,
55789.0,,,,,,,21877.0,Saving,91337.81,2024-10-11,,,,,,,,
94567.0,,,,,,,95085.0,Checking,-704.86,2024-06-10,,,,,,,,
13960.0,,,,,,,10026.0,Saving,68924.35,2024-09-10,,,,,,,,
57592.0,,,,,,,63517.0,Saving,65950.92,2024-01-23,,,,,,,,
44588.0,,,,,,,99070.0,Checking,9916.68,2024-12-13,,,,,,,,
72348.0,,,,,,,15137.0,Saving,18577.22,2024-05-18,,,,,,,,
95458.0,,,,,,,70464.0,Saving,25734.9,2024-01-06,,,,,,,,
61471.0,,,,,,,80438.0,Saving,92037.62,2024-10-03,,,,,,,,
6141.0,,,,,,,55702.0,Saving,55725.66,2024-12-09,,,,,,,,
63971.0,,,,,,,48046.0,Saving,87105.29,2024-07-27,,,,,,,,
94032.0,,,,,,,77565.0,Saving,88082.98,2024-02-01,,,,,,,,
27735.0,,,,,,,32533.0,Checking,19135.03,2024-09-30,,,,,,,,
46611.0,,,,,,,20336.0,Checking,29016.98,2024-01-12,,,,,,,,
78105.0,,,,,,,41546.0,Saving,13196.29,2024-05-17,,,,,,,,
92885.0,,,,,,,50512.0,Saving,57877.58,2024-02-04,,,,,,,,
77860.0,,,,,,,33407.0,Saving,16233.47,2024-05-14,,,,,,,,
90103.0,,,,,,,24096.0,Saving,36269.41,2024-07-16,,,,,,,,
1605.0,,,,,,,34730.0,Saving,78053.22,2024-03-04,,,,,,,,
66566.0,,,,,,,32126.0,Checking,89809.57,2024-02-02,,,,,,,,
15865.0,,,,,,,70371.0,Saving,72872.72,2024-08-05,,,,,,,,
16962.0,,,,,,,94757.0,Saving,19692.34,2024-03-20,,,,,,,,
48209.0,,,,,,,87505.0,Saving,53712.48,2024-07-12,,,,,,,,
93204.0,,,,,,,29500.0,Saving,64141.45,2024-05-29,,,,,,,,
8435.0,,,,,,,13650.0,Checking,94333.83,2024-11-02,,,,,,,,
39051.0,,,,,,,66591.0,Saving,10394.23,2024-11-02,,,,,,,,
69994.0,,,,,,,42696.0,Saving,6934.07,2024-06-02,,,,,,,,
39373.0,,,,,,,54308.0,Checking,50229.18,2024-11-01,,,,,,,,
93233.0,,,,,,,68638.0,Checking,63530.2,2024-05-04,,,,,,,,
54801.0,,,,,,,11024.0,Checking,-178.88,2024-06-15,,,,,,,,
73188.0,,,,,,,48404.0,Saving,74906.39,2024-03-24,,,,,,,,
4863.0,,,,,,,45560.0,Saving,21537.73,2024-08-25,,,,,,,,
40721.0,,,,,,,63315.0,Checking,11189.51,2024-09-28,,,,,,,,
23381.0,,,,,,,17158.0,Saving,56748.69,2024-08-06,,,,,,,,
39670.0,,,,,,,55918.0,Checking,74354.26,2024-04-18,,,,,,,,
73174.0,,,,,,,76540.0,Checking,37570.39,2024-10-12,,,,,,,,
85768.0,,,,,,,39912.0,Checking,65829.28,2024-08-19,,,,,,,,
90646.0,,,,,,,25045.0,Checking,86207.52,2024-08-10,,,,,,,,
89587.0,,,,,,,20070.0,Saving,68128.33,2024-10-19,,,,,,,,
33374.0,,,,,,,33831.0,Saving,50815.27,2024-11-12,,,,,,,,
12862.0,,,,,,,16449.0,Saving,9954.04,2024-03-26,,,,,,,,
98097.0,,,,,,,27800.0,Saving,95172.01,2024-09-27,,,,,,,,
96987.0,,,,,,,54272.0,Checking,49826.64,2024-05-18,,,,,,,,
89862.0,,,,,,,84400.0,Saving,84284.56,2024-04-15,,,,,,,,
89931.0,,,,,,,87616.0,Checking,75207.4,2024-10-24,,,,,,,,
91689.0,,,,,,,27939.0,Checking,95098.03,2024-09-29,,,,,,,,
4429.0,,,,,,,30532.0,Checking,33247.18,2024-09-19,,,,,,,,
1019.0,,,,,,,62746.0,Saving,58835.53,2024-12-01,,,,,,,,
30267.0,,,,,,,37318.0,Saving,36000.77,2024-12-02,,,,,,,,
41612.0,,,,,,,73448.0,Checking,84123.77,2024-01-16,,,,,,,,
87538.0,,,,,,,15075.0,Saving,56724.58,2024-04-08,,,,,,,,
73821.0,,,,,,,88521.0,Saving,71637.73,2024-06-13,,,,,,,,
51634.0,,,,,,,52539.0,Saving,96831.06,2024-09-05,,,,,,,,
55196.0,,,,,,,81370.0,Checking,4765.28,2024-12-16,,,,,,,,
88560.0,,,,,,,69642.0,Checking,2983.86,2024-01-31,,,,,,,,
51142.0,,,,,,,22162.0,Checking,67326.48,2024-07-31,,,,,,,,
62330.0,,,,,,,87937.0,Checking,57236.1,2024-04-06,,,,,,,,
70441.0,,,,,,,55345.0,Checking,29613.07,2024-05-09,,,,,,,,
99247.0,,,,,,,50543.0,Saving,47902.78,2024-01-09,,,,,,,,
1036.0,,,,,,,64968.0,Saving,29022.46,2024-09-29,,,,,,,,
58095.0,,,,,,,25751.0,Saving,51015.25,2024-03-03,,,,,,,,
69769.0,,,,,,,35748.0,Saving,91925.39,2024-08-24,,,,,,,,
46535.0,,,,,,,50855.0,Checking,20195.09,2024-01-25,,,,,,,,
89382.0,,,,,,,68369.0,Saving,45290.55,2024-07-22,,,,,,,,
35190.0,,,,,,,59892.0,Checking,63314.84,2024-09-08,,,,,,,,
72875.0,,,,,,,28801.0,Saving,18299.2,2024-10-12,,,,,,,,
63165.0,,,,,,,56057.0,Saving,16482.71,2024-12-14,,,,,,,,
71293.0,,,,,,,92421.0,Checking,42562.73,2024-08-22,,,,,,,,
91457.0,,,,,,,34178.0,Checking,47680.82,2024-09-22,,,,,,,,
33171.0,,,,,,,39523.0,Saving,66626.48,2024-07-20,,,,,,,,
61913.0,,,,,,,44379.0,Saving,3484.93,2024-07-07,,,,,,,,
50006.0,,,,,,,50492.0,Saving,98040.01,2024-07-06,,,,,,,,
97135.0,,,,,,,92507.0,Checking,56681.05,2024-02-15,,,,,,,,
43023.0,,,,,,,46972.0,Checking,52980.97,2024-09-21,,,,,,,,
35938.0,,,,,,,41427.0,Checking,33219.41,2024-03-25,,,,,,,,
44155.0,,,,,,,91396.0,Saving,47477.79,2024-10-30,,,,,,,,
51079.0,,,,,,,35322.0,Checking,29560.99,2024-03-29,,,,,,,,
93077.0,,,,,,,15353.0,Checking,21269.03,2024-07-29,,,,,,,,
27411.0,,,,,,,45220.0,Saving,93863.62,2024-12-13,,,,,,,,
32174.0,,,,,,,83276.0,Saving,-350.62,2024-05-13,,,,,,,,
84871.0,,,,,,,78339.0,Checking,28696.2,2024-10-30,,,,,,,,
91901.0,,,,,,,94828.0,Checking,88012.03,2024-10-02,,,,,,,,
94187.0,,,,,,,61157.0,Saving,54681.42,2024-08-26,,,,,,,,
45960.0,,,,,,,13395.0,Checking,58311.78,2024-08-13,,,,,,,,
7514.0,,,,,,,66311.0,Checking,60015.71,2024-11-13,,,,,,,,
71180.0,,,,,,,18961.0,Saving,50541.69,2024-07-17,,,,,,,,
43048.0,,,,,,,29780.0,Checking,5684.85,2024-03-18,,,,,,,,
75305.0,,,,,,,32365.0,Checking,71027.81,2024-03-18,,,,,,,,
29420.0,,,,,,,13787.0,Checking,58615.73,2024-03-22,,,,,,,,
27907.0,,,,,,,63231.0,Saving,41922.27,2024-11-22,,,,,,,,
52428.0,,,,,,,22402.0,Checking,3534.62,2024-02-01,,,,,,,,
17850.0,,,,,,,15836.0,Saving,10316.35,2024-02-16,,,,,,,,
4576.0,,,,,,,94871.0,Checking,77183.18,2024-08-16,,,,,,,,
97425.0,,,,,,,51787.0,Checking,15453.21,2024-08-29,,,,,,,,
67536.0,,,,,,,96635.0,Checking,67603.77,2024-04-25,,,,,,,,
90056.0,,,,,,,28574.0,Saving,82323.01,2024-11-18,,,,,,,,
66976.0,,,,,,,25502.0,Saving,64044.79,2024-05-28,,,,,,,,
80547.0,,,,,,,47668.0,Checking,89362.37,2024-08-24,,,,,,,,
79993.0,,,,,,,11238.0,Checking,11940.28,2024-11-06,,,,,,,,
73644.0,,,,,,,64844.0,Saving,55385.36,2024-08-05,,,,,,,,
41445.0,,,,,,,36081.0,Saving,27839.75,2024-06-10,,,,,,,,
58631.0,,,,,,,72044.0,Checking,61506.71,2024-01-28,,,,,,,,
12870.0,,,,,,,39939.0,Saving,72457.87,2024-01-28,,,,,,,,
6112.0,,,,,,,46844.0,Checking,82456.98,2024-09-30,,,,,,,,
97266.0,,,,,,,89342.0,Saving,70477.78,2024-05-14,,,,,,,,
18672.0,,,,,,,74207.0,Checking,69313.17,2024-09-08,,,,,,,,
43103.0,,,,,,,99137.0,Checking,53644.65,2024-08-06,,,,,,,,
6316.0,,,,,,,26698.0,Saving,2783.57,2024-01-25,,,,,,,,
45206.0,,,,,,,78012.0,Saving,27161.76,2024-01-27,,,,,,,,
58052.0,,,,,,,22665.0,Saving,73454.48,2024-06-08,,,,,,,,
46328.0,,,,,,,20430.0,Saving,48398.73,2024-03-07,,,,,,,,
17665.0,,,,,,,90600.0,Saving,19703.15,2024-04-23,,,,,,,,
89825.0,,,,,,,92336.0,Checking,48489.59,2024-10-11,,,,,,,,
90879.0,,,,,,,58462.0,Saving,4529.43,2024-10-09,,,,,,,,
68958.0,,,,,,,46777.0,Saving,2936.32,2024-04-13,,,,,,,,
12688.0,,,,,,,26446.0,Saving,26622.03,2024-03-02,,,,,,,,
12254.0,,,,,,,65008.0,Checking,27015.31,2024-11-17,,,,,,,,
47007.0,,,,,,,11889.0,Checking,81998.59,2024-04-19,,,,,,,,
93231.0,,,,,,,37373.0,Saving,74760.61,2024-05-24,,,,,,,,
13622.0,,,,,,,64274.0,Saving,91800.45,2024-02-04,,,,,,,,
19924.0,,,,,,,11514.0,Saving,86091.88,2024-05-08,,,,,,,,
54977.0,,,,,,,11888.0,Saving,53812.89,2024-07-19,,,,,,,,
15513.0,,,,,,,75284.0,Checking,49146.83,2024-03-03,,,,,,,,
60286.0,,,,,,,46613.0,Saving,29106.39,2024-07-29,,,,,,,,
6428.0,,,,,,,15658.0,Saving,2852.3,2024-02-04,,,,,,,,
67004.0,,,,,,,72083.0,Checking,2346.49,2024-08-17,,,,,,,,
89455.0,,,,,,,22951.0,Checking,76788.44,2024-01-22,,,,,,,,
4860.0,,,,,,,18740.0,Checking,71913.26,2024-02-23,,,,,,,,
17873.0,,,,,,,27160.0,Checking,3565.48,2024-03-09,,,,,,,,
75244.0,,,,,,,85690.0,Checking,1876.81,2024-06-01,,,,,,,,
17737.0,,,,,,,85015.0,Checking,68874.85,2024-07-23,,,,,,,,
18648.0,,,,,,,15220.0,Saving,4488.7,2024-08-11,,,,,,,,
18815.0,,,,,,,38877.0,Checking,44285.61,2024-10-30,,,,,,,,
77437.0,,,,,,,30146.0,Checking,43347.59,2024-04-14,,,,,,,,
20565.0,,,,,,,61617.0,Saving,42489.31,2024-04-15,,,,,,,,
93943.0,,,,,,,30065.0,Checking,17042.78,2024-12-10,,,,,,,,
11095.0,,,,,,,15831.0,Saving,14786.33,2024-01-25,,,,,,,,
94521.0,,,,,,,40416.0,Checking,86189.37,2024-10-31,,,,,,,,
87390.0,,,,,,,96640.0,Checking,81493.26,2024-08-18,,,,,,,,
71903.0,,,,,,,77576.0,Checking,98844.55,2024-07-14,,,,,,,,
57972.0,,,,,,,56678.0,Checking,62986.34,2024-10-18,,,,,,,,
10408.0,,,,,,,59135.0,Checking,62436.53,2024-04-21,,,,,,,,
33178.0,,,,,,,61446.0,Checking,60893.32,2024-03-27,,,,,,,,
69147.0,,,,,,,23484.0,Checking,87970.83,2024-02-13,,,,,,,,
39132.0,,,,,,,11651.0,Checking,84260.97,2024-01-15,,,,,,,,
66307.0,,,,,,,97419.0,Checking,85076.05,2024-05-28,,,,,,,,
26502.0,,,,,,,14564.0,Saving,40723.76,2024-04-05,,,,,,,,
66829.0,,,,,,,62343.0,Saving,56087.56,2024-01-15,,,,,,,,
1530.0,,,,,,,12656.0,Saving,90636.33,2024-10-10,,,,,,,,
43122.0,,,,,,,77080.0,Saving,74854.71,2024-01-28,,,,,,,,
44699.0,,,,,,,78126.0,Saving,53428.72,2024-05-04,,,,,,,,
4769.0,,,,,,,74398.0,Saving,84759.42,2024-07-09,,,,,,,,
42187.0,,,,,,,30087.0,Saving,22607.05,2024-05-30,,,,,,,,
97654.0,,,,,,,87749.0,Saving,67955.46,2024-12-12,,,,,,,,
49684.0,,,,,,,71427.0,Saving,8157.81,2024-06-07,,,,,,,,
11775.0,,,,,,,24404.0,Checking,7565.55,2024-03-03,,,,,,,,
12068.0,,,,,,,16425.0,Saving,18717.71,2024-05-13,,,,,,,,
83145.0,,,,,,,31043.0,Checking,80568.6,2024-02-24,,,,,,,,
38940.0,,,,,,,34694.0,Checking,86807.04,2024-11-28,,,,,,,,
31869.0,,,,,,,89728.0,Saving,78721.11,2024-11-25,,,,,,,,
23889.0,,,,,,,39727.0,Saving,99048.2,2024-01-12,,,,,,,,
93309.0,,,,,,,42402.0,Saving,72311.52,2024-03-30,,,,,,,,
17094.0,,,,,,,53782.0,Checking,82898.25,2024-12-07,,,,,,,,
85803.0,,,,,,,11355.0,Saving,87820.66,2024-08-15,,,,,,,,
29279.0,,,,,,,49541.0,Checking,51276.96,2024-05-24,,,,,,,,
62467.0,,,,,,,13781.0,Checking,52214.67,2024-09-14,,,,,,,,
54463.0,,,,,,,78196.0,Checking,64212.6,2024-08-16,,,,,,,,
61973.0,,,,,,,49956.0,Saving,17146.57,2024-09-16,,,,,,,,
57660.0,,,,,,,63340.0,Checking,95309.54,2024-09-27,,,,,,,,
14250.0,,,,,,,25377.0,Checking,68626.56,2024-05-20,,,,,,,,
76284.0,,,,,,,89044.0,Saving,72547.02,2024-08-04,,,,,,,,
41972.0,,,,,,,47053.0,Saving,4851.75,2024-04-26,,,,,,,,
55770.0,,,,,,,56803.0,Checking,88811.55,2024-06-28,,,,,,,,
71130.0,,,,,,,95732.0,Checking,96088.07,2024-10-02,,,,,,,,
99934.0,,,,,,,80449.0,Checking,14081.86,2024-03-24,,,,,,,,
57367.0,,,,,,,18614.0,Saving,43237.66,2024-03-19,,,,,,,,
16658.0,,,,,,,66589.0,Checking,57206.65,2024-08-13,,,,,,,,
83023.0,,,,,,,49914.0,Saving,3049.8,2024-11-26,,,,,,,,
8143.0,,,,,,,26699.0,Saving,58426.27,2024-06-21,,,,,,,,
4008.0,,,,,,,46619.0,Checking,60768.95,2024-11-18,,,,,,,,
79144.0,,,,,,,99474.0,Saving,70073.0,2024-06-26,,,,,,,,
85390.0,,,,,,,85646.0,Checking,14156.86,2024-08-07,,,,,,,,
67191.0,,,,,,,66377.0,Checking,7057.7,2024-12-16,,,,,,,,
39889.0,,,,,,,56288.0,Checking,25462.61,2024-08-10,,,,,,,,
83169.0,,,,,,,14510.0,Checking,37824.46,2024-02-29,,,,,,,,
35793.0,,,,,,,19137.0,Saving,45459.99,2024-08-25,,,,,,,,
36602.0,,,,,,,98501.0,Checking,67736.35,2024-03-25,,,,,,,,
93794.0,,,,,,,90415.0,Checking,82856.76,2024-08-28,,,,,,,,
29755.0,,,,,,,79791.0,Checking,6600.16,2024-09-10,,,,,,,,
43576.0,,,,,,,71940.0,Checking,88148.24,2024-09-18,,,,,,,,
46790.0,,,,,,,27007.0,Checking,94831.45,2024-08-04,,,,,,,,
77988.0,,,,,,,54497.0,Checking,73379.65,2024-02-23,,,,,,,,
56350.0,,,,,,,68144.0,Saving,38868.03,2024-01-24,,,,,,,,
28509.0,,,,,,,73867.0,Saving,7943.55,2024-10-20,,,,,,,,
50824.0,,,,,,,51495.0,Saving,84511.5,2024-02-22,,,,,,,,
81834.0,,,,,,,55745.0,Checking,45804.58,2024-05-07,,,,,,,,
56120.0,,,,,,,98577.0,Saving,97219.33,2024-05-04,,,,,,,,
55843.0,,,,,,,14345.0,Checking,87344.1,2024-04-15,,,,,,,,
89709.0,,,,,,,64862.0,Saving,24772.86,2024-02-21,,,,,,,,
20131.0,,,,,,,51775.0,Checking,1355.03,2024-03-16,,,,,,,,
99913.0,,,,,,,18750.0,Checking,6820.57,2024-10-24,,,,,,,,
13863.0,,,,,,,70493.0,Saving,74537.71,2024-01-23,,,,,,,,
21984.0,,,,,,,38285.0,Checking,73591.01,2024-11-02,,,,,,,,
90252.0,,,,,,,54426.0,Saving,28065.43,2024-08-26,,,,,,,,
69194.0,,,,,,,94796.0,Checking,29383.52,2024-09-26,,,,,,,,
69297.0,,,,,,,66295.0,Saving,32017.38,2024-06-01,,,,,,,,
30872.0,,,,,,,56278.0,Saving,27589.6,2024-02-24,,,,,,,,
43866.0,,,,,,,43704.0,Saving,34001.42,2024-06-05,,,,,,,,
30571.0,,,,,,,43034.0,Checking,31678.87,2024-01-26,,,,,,,,
33865.0,,,,,,,54354.0,Saving,44051.48,2024-03-17,,,,,,,,
54993.0,,,,,,,77223.0,Saving,71131.74,2024-01-25,,,,,,,,
2242.0,,,,,,,64471.0,Saving,30083.31,2024-07-18,,,,,,,,
36692.0,,,,,,,58860.0,Saving,19321.03,2024-07-13,,,,,,,,
